set_num,set_name,year,theme_id,num_parts
1524,2298,49,216,18
6652,7523,49,216,8
8579,1114,49,216,10
3482,6613,49,216,10
7735,3757,49,216,15
1403,6680,49,216,58
4403,1553,49,216,10
1037,8473,49,216,9
6764,4374,49,216,9
913,9347,49,216,10
9578,7587,49,216,10
2338,6802,49,216,9
3454,667,49,216,10
247,9542,49,216,58
7176,7498,49,216,58
171,4204,49,216,10
8578,9177,49,216,8
8652,7091,49,216,1
8620,8291,49,216,58
7734,1998,49,216,10
292,6327,49,216,15
1603,499,49,216,10
6469,3079,49,216,1
9938,6050,49,216,58
251,8673,45,398,638
11118,6863,65,493,185
7763,7494,43,398,37
6188,5870,65,493,145
6514,3048,65,495,45
874,4158,65,495,62
10085,3560,65,495,45
9786,5255,65,493,95
6147,1171,65,493,85
5414,8839,65,493,99
11661,6412,65,493,94
3076,2340,65,493,86
4507,3780,65,493,185
2732,7494,43,398,79
3100,8510,65,493,286
4771,10241,65,493,326
1826,7084,65,493,576
7966,8564,65,493,607
4793,7494,43,398,122
4476,589,43,398,135
352,6543,43,398,252
5897,4097,44,398,121
841,454,45,398,127
7016,184,45,398,249
1879,7494,43,398,98
8155,6950,14,370,10
420,7494,43,398,196
2023,972,14,370,10
10761,3306,43,398,691
8092,7942,14,370,10
6099,4555,43,398,254
9948,5945,14,370,10
8069,4288,43,398,409
6185,5005,44,398,191
7832,7460,64,609,174
6835,216,64,609,167
9055,871,62,580,59
4052,7494,43,398,93
2336,2181,62,580,69
2825,1947,62,580,45
4620,8080,62,580,67
6889,4802,62,580,50
594,2132,62,580,51
6372,3723,62,580,54
973,1764,62,580,61
462,3644,62,580,70
7605,2593,62,581,61
8445,1751,14,370,27
9865,9412,62,581,51
436,9579,43,398,273
4863,6200,62,581,46
9815,9778,62,581,68
4284,279,48,165,2
11612,7431,62,581,57
7233,5613,62,581,61
9179,7156,62,581,70
6175,4130,62,581,69
599,1854,62,581,68
9370,747,62,582,64
11243,7919,62,582,62
9789,10109,62,582,48
5296,6543,43,398,408
10912,7224,62,582,72
11251,9111,62,582,70
7820,3569,62,582,69
203,9935,62,582,64
3539,40,62,582,61
2445,3993,62,582,70
738,2335,63,583,67
9795,3551,63,583,62
9068,6074,63,583,52
606,7405,63,583,67
439,5400,43,398,675
5036,6509,63,583,60
4273,9898,63,583,66
1464,8353,63,583,45
11177,2258,63,583,66
9809,10164,63,583,52
10228,1418,63,584,62
6232,3640,63,584,66
9670,8592,63,584,59
1217,1550,63,584,60
10801,3101,63,584,65
9321,9445,63,584,54
10894,4236,63,584,51
11522,4378,63,584,56
3553,1375,63,584,60
1295,2535,63,585,68
8700,4441,63,585,65
7316,1298,63,585,74
2661,4234,63,585,52
8661,2848,63,585,67
11412,2483,63,585,53
8010,4805,63,585,51
2867,5680,63,585,68
2727,2869,63,585,69
268,10357,64,586,63
6156,479,64,586,69
1154,7958,64,586,62
9096,8300,64,586,64
7865,3453,64,586,63
867,6410,64,586,64
8749,1473,64,586,70
6747,2647,64,586,57
8037,125,64,586,54
8794,8421,64,587,338
27,3598,64,587,70
10180,1784,64,587,70
7321,5211,64,587,55
9616,1451,64,587,67
6633,8986,64,587,62
4165,4024,64,587,63
2483,4041,64,587,68
650,5347,45,398,36
8297,3217,64,587,338
4707,447,64,588,62
10962,386,64,588,61
9666,6148,64,588,67
3608,8733,64,588,64
1853,8004,64,588,60
9286,5174,64,588,64
4267,3278,64,588,73
5045,4659,64,588,62
2895,919,64,588,63
10502,2510,45,398,132
7472,6621,65,609,93
7488,8130,65,609,99
2322,1026,65,609,101
7107,8845,65,609,151
10447,8893,65,609,85
6957,5522,65,609,96
10090,5225,65,609,143
7541,8111,65,609,472
4856,4604,65,609,111
1873,2953,65,609,118
7328,9048,65,609,142
3738,5456,65,609,116
1492,3840,14,370,18
8553,319,43,398,292
2670,6806,43,398,587
2998,7955,43,398,349
5130,6061,48,387,27
5109,1831,48,387,427
723,2894,48,387,90
4488,8945,48,387,123
9274,1113,53,226,46
1476,580,53,226,36
3580,8191,53,226,36
1573,10023,49,36,53
3717,3066,49,36,44
1308,9,14,370,10
900,4446,49,36,66
9872,1756,14,370,20
8542,6864,49,36,173
11013,1377,49,36,219
3155,7387,49,36,325
3705,7820,49,36,381
1391,1761,48,387,107
10646,10248,50,36,498
602,5241,50,500,0
1191,9685,59,262,160
5120,9484,14,370,65
5773,945,59,262,278
8862,5421,14,370,126
3813,6822,59,262,365
1668,7927,59,262,771
1991,6767,50,461,2
427,9224,50,237,203
10170,9356,50,237,121
7859,7492,50,237,194
2710,4642,50,237,170
9482,5345,50,237,47
10145,127,50,237,192
809,1169,50,424,47
8436,7673,59,262,94
6700,2614,14,370,75
6828,10362,59,262,127
2446,1162,14,370,150
2011,344,59,262,465
6693,8197,59,262,723
9993,4407,59,262,915
9145,1132,50,168,2
371,7486,61,0,1030
5529,26,61,11,929
9029,9536,60,55,101
2526,6340,61,0,100
3350,8455,61,0,169
11101,5801,61,6,246
7773,3934,61,0,327
2019,5897,61,0,695
2857,7048,61,0,253
8395,2665,61,0,972
1486,1752,61,6,552
410,5915,21,420,19
8243,703,61,0,159
5277,6481,60,55,139
5014,2191,61,0,157
5095,7221,62,0,145
10138,896,60,51,268
1989,10123,62,0,185
3251,7512,62,0,412
887,480,62,0,790
8906,9205,62,0,851
7902,211,62,5,978
629,8506,62,0,136
4340,8506,62,0,137
3371,8609,62,0,148
11474,7239,62,6,600
10702,5657,62,0,899
7882,3637,14,370,100
10066,8209,62,6,1043
5107,7120,60,55,303
4279,215,63,14,155
4264,2690,63,6,251
9711,3852,63,11,124
3673,8424,63,10,148
5888,896,63,6,360
6558,2226,63,12,373
652,2971,63,10,491
8032,2579,63,10,831
10345,3892,63,11,958
9038,4393,14,370,198
6960,7378,63,8,567
4917,3903,60,55,726
6463,8992,63,11,595
3882,9600,63,0,1002
11170,2830,63,0,721
7626,7881,64,0,113
1307,6177,64,0,179
1593,1716,64,0,170
1479,7215,64,0,185
2223,2570,64,0,343
7607,5088,64,0,474
6347,2151,64,0,628
10111,9183,60,60,387
6419,7142,64,0,890
10784,8137,64,0,938
11634,5681,64,0,1075
6882,4700,64,6,1070
6762,2224,64,0,637
3111,9926,65,0,202
3491,5742,65,0,140
10097,6737,65,0,141
11543,7738,65,0,363
4471,6727,54,243,28
9268,10344,65,0,258
6599,4362,60,62,295
8147,9775,65,0,613
6668,3914,65,0,581
8425,6280,65,0,559
11550,929,65,0,985
9953,7571,65,0,368
3485,10310,65,0,932
1798,1127,60,62,843
5934,10369,51,158,4
8567,1295,60,57,957
11374,7378,60,57,504
7272,10247,25,442,1
4954,2952,56,54,449
4089,6090,14,370,176
5871,5229,46,469,53
1839,5855,14,370,20
4813,10140,46,469,95
9604,4185,52,228,62
9451,2318,52,228,99
9361,7229,52,228,178
6487,8971,46,469,515
7485,1772,46,469,263
8121,5350,46,469,263
9210,802,46,469,506
4067,9876,46,469,215
11250,2081,46,469,287
8114,2778,46,469,428
1631,6627,14,370,28
903,4689,46,469,65
5869,660,46,469,362
6724,2896,47,469,541
8288,1772,46,469,362
1226,9176,46,469,244
4150,5812,51,355,3
4430,9181,46,469,775
9699,905,46,398,30
2657,6924,14,370,84
4594,905,46,398,38
7914,9761,52,118,35
10827,415,52,118,35
2028,1878,46,398,419
4408,9864,24,415,109
4171,10181,46,398,308
8707,285,46,398,875
10764,7444,14,370,7
547,4801,46,398,467
571,8047,14,370,8
8079,9648,46,398,180
2017,10181,46,398,505
10755,4292,53,499,72
492,5480,53,501,184
5282,2319,51,36,871
1605,7788,51,36,872
3483,5347,46,398,39
1467,3584,14,370,5
883,4526,47,469,25
479,4526,47,469,37
5348,2976,48,469,53
2649,4526,47,469,123
958,4487,47,469,255
493,9130,53,118,47
4551,9540,53,118,47
5987,2677,53,118,47
1188,2311,53,118,10
9206,3954,53,118,10
10859,1288,53,118,10
6798,8402,53,118,6
1379,3705,53,118,10
11472,3917,53,51,0
5957,4801,47,469,403
10053,9827,14,370,4
6968,4987,47,469,740
10291,597,47,469,780
3712,5820,50,465,16
2706,8854,50,112,19
10854,9273,50,112,22
4746,7384,50,112,21
11035,8840,21,468,234
2993,6952,51,112,109
7296,5047,23,411,18
7499,8535,51,112,24
10559,7309,14,370,6
4654,5279,46,99,24
2047,9105,45,143,36
7581,370,28,403,15
7632,5860,52,112,28
9180,8535,52,112,31
6390,3724,52,112,24
1105,5077,14,370,13
605,5778,14,370,8
9282,9936,14,370,6
3172,6594,52,477,50
8030,6064,28,278,48
4294,3414,53,477,52
8028,6711,53,477,49
2222,2500,53,477,56
7910,9419,14,370,50
10189,9831,52,477,50
5403,1965,52,477,47
9072,7959,52,477,50
579,1366,52,477,40
2159,6508,52,477,37
2303,8404,52,477,40
6940,557,52,477,36
10833,2450,52,477,33
9623,6439,52,477,36
7300,9353,52,477,44
2271,8378,52,477,41
11448,3605,52,477,44
6524,9055,24,415,23
6681,6040,14,370,3
936,7895,14,370,50
3330,2800,18,432,218
488,4588,61,400,103
9432,7451,51,36,681
7790,6294,61,402,50
8432,6076,61,400,43
11058,708,61,402,46
9050,8252,61,400,50
4114,2977,61,402,62
10008,2615,61,400,49
3549,9913,61,402,66
6326,9848,61,400,67
700,9665,61,402,151
6061,7605,61,400,69
2155,7951,51,203,110
777,9769,61,402,60
2192,4499,61,400,51
10361,4488,61,402,43
1354,7859,61,400,288
11089,4734,62,399,50
8451,7704,62,399,49
11072,3719,62,399,87
9304,1,62,399,78
3546,4838,62,399,88
1197,1901,62,399,93
7844,7126,51,203,542
3153,4514,62,399,108
6329,4635,62,399,192
2139,3372,62,400,49
877,7593,62,399,66
2459,9678,62,400,550
2680,3748,62,399,83
931,3769,62,400,101
350,9630,62,400,187
6583,5329,62,399,216
1097,4775,51,203,681
3368,10260,51,203,739
8452,9843,51,36,981
9758,1820,52,21,503
3134,1642,52,21,301
11337,2758,52,21,204
9770,2329,52,36,498
8144,3875,52,36,948
2536,5811,52,36,200
10507,3344,53,477,57
2226,2010,52,36,498
2353,1366,54,478,56
1862,9831,54,478,64
8745,557,54,478,60
2004,6164,54,478,55
9547,8695,27,129,39
792,2611,53,47,871
3123,380,53,47,766
9111,4257,52,36,1080
9538,3144,60,57,50
5567,5306,60,207,24
1104,2254,60,216,5
5200,2001,60,216,10
2531,8613,60,216,13
191,342,60,216,5
3316,1412,60,216,8
1025,9041,60,216,5
1170,5045,60,216,16
1417,10295,60,216,5
6442,4903,60,216,15
208,4969,60,216,6
1506,5428,60,216,5
4921,4932,60,216,5
2618,9221,60,216,7
2178,1963,60,216,9
11628,5750,60,216,8
2381,7656,60,216,16
2001,6838,60,216,13
3071,9294,60,216,8
1987,847,60,216,16
9313,1386,60,216,8
5750,5338,60,216,21
11028,1915,60,216,5
4120,3930,60,216,21
1898,3554,60,216,24
2521,9327,60,59,424
8234,3199,19,370,6
1449,3199,19,370,6
2715,5502,60,57,516
7498,4890,60,59,198
8925,6977,60,62,891
8490,9862,60,63,205
9141,9055,60,55,221
4708,6319,60,62,217
5921,5408,60,60,96
287,1598,60,60,129
9344,3179,60,60,315
11298,7439,60,60,391
194,566,60,60,615
4602,3166,60,60,312
6853,3828,60,52,101
8642,9753,50,461,4
1291,8309,50,461,4
6291,3047,50,461,4
6925,3558,50,461,4
7546,921,50,461,4
3946,9012,50,461,4
2922,3841,50,461,4
10593,9032,50,461,4
980,172,52,168,2
1666,9498,24,420,49
11636,2564,50,461,4
5261,6488,14,370,3
3669,6797,50,461,4
6588,8068,50,461,4
3912,493,50,461,6
5606,3574,50,461,6
5006,4585,50,461,5
4591,2929,50,461,4
9590,7144,50,461,58
10496,2775,50,461,4
1468,3283,18,370,8
2992,607,50,461,7
9369,5366,50,461,7
3693,2806,50,461,18
2209,8812,50,461,16
3323,1055,50,461,7
2783,7856,50,461,6
3212,9978,50,461,3
169,6109,50,461,3
9238,6004,50,461,9
3067,260,50,461,8
8655,6824,50,461,2
5609,3342,50,461,4
4473,8273,50,461,4
10549,5129,61,60,106
11345,4278,51,168,46
2269,7021,51,168,40
494,8905,51,168,98
8326,1231,51,166,171
9076,3711,52,166,153
7215,9332,51,168,229
83,8603,51,168,234
4799,241,51,157,658
10042,7435,51,166,631
9212,6453,51,168,904
10797,9908,52,168,904
889,4179,51,158,72
5986,9000,51,158,72
956,7640,51,158,76
1783,2324,51,158,53
1831,2866,51,158,87
8107,9601,51,158,98
8831,1155,51,158,102
8168,1373,51,158,99
755,5387,52,158,87
6893,2662,52,158,55
2843,9341,52,158,91
5440,4674,52,158,63
8740,5390,54,36,681
11571,6290,52,36,871
9603,8870,53,36,871
1522,3540,54,36,764
8557,9771,52,36,871
2578,1044,55,51,0
3461,6648,61,506,120
7127,1172,51,168,216
1143,4793,61,506,104
6478,2612,52,168,211
5174,6598,61,506,92
10678,8232,61,525,84
7918,8429,62,503,152
11436,9864,21,415,42
7432,1781,51,168,197
6590,7063,63,503,16
10365,573,52,168,194
79,5830,64,506,869
6230,4472,51,168,557
7492,10299,52,168,556
7165,2169,51,168,868
1800,4046,51,168,864
3826,7367,52,203,168
1833,2348,52,203,352
7397,7456,52,203,702
10526,6096,52,203,752
7691,671,61,506,931
8511,7471,63,506,200
8411,2671,14,370,12
7907,8100,61,506,207
10423,6600,51,238,335
8806,8883,62,527,1083
3283,6166,51,238,539
11240,882,51,238,349
9325,7534,51,238,176
1491,8188,39,243,8
11363,1819,52,36,769
7405,1706,47,243,1
5764,6417,39,243,8
130,4857,27,129,85
6680,4368,55,500,3
4583,9239,14,370,16
9836,2011,55,257,0
915,1428,50,213,24
10355,3134,50,222,18
3822,8033,50,222,8
2757,3905,50,222,10
525,2678,50,222,10
11155,2265,50,222,15
6002,8095,50,222,58
8951,5295,50,222,10
9285,790,50,222,9
1785,5267,50,222,9
11593,3768,50,222,58
2594,3197,50,222,10
4732,8198,50,222,9
6815,2959,50,222,10
8106,6447,50,222,10
4576,7860,50,222,58
6233,6903,50,222,58
9529,9118,50,222,8
1176,900,50,222,1
7965,6389,50,222,58
444,10045,50,222,10
5359,7917,50,222,15
7068,7131,50,222,10
6023,7957,50,222,1
7780,7645,50,222,58
5728,666,42,235,84
7579,6621,60,491,40
10541,8845,60,491,57
5377,3968,60,491,38
10106,5522,60,491,44
5712,3135,64,520,278
8050,8111,60,491,39
7577,5021,64,520,1
3590,6361,64,520,1
5615,7195,64,520,1
2427,113,64,520,1
7930,4281,64,520,1
1306,6230,27,142,2
3952,7631,39,243,6
4852,5807,14,370,16
6734,183,44,235,135
7593,8346,47,235,57
4826,5250,50,237,34
5744,4741,50,237,729
11189,7963,39,235,165
1797,7193,41,235,173
11094,7473,52,36,200
8741,183,39,235,115
6494,8396,57,36,479
5914,6396,27,142,2
8427,4935,47,235,126
4065,7464,14,370,18
6594,8815,39,235,179
4444,2287,42,235,691
8916,10174,39,235,76
9120,6003,41,235,291
2220,742,57,157,7
1764,693,39,243,3
4348,9247,56,36,678
10552,9716,41,235,449
10990,9703,61,261,1
8898,1256,61,261,1
7535,8236,61,261,1
9110,5324,61,261,1
5940,3189,61,261,1
8683,337,61,261,1
4257,223,61,261,1
5399,2753,61,261,1
863,8114,61,261,1
10331,1319,61,261,1
6765,2446,24,411,45
4520,3697,39,235,320
10017,254,61,261,7
7149,8092,64,517,1
2088,9702,14,370,24
11573,7534,43,235,280
2141,6460,47,235,189
11244,5074,39,235,592
10619,1354,61,261,539
11449,8752,43,235,392
7599,4612,61,261,801
1328,3902,47,235,232
8820,10323,62,517,998
10675,5070,47,235,215
976,5242,39,235,754
11406,495,44,235,796
11178,3708,57,438,4
5193,9262,57,438,4
11008,9262,57,438,4
5362,388,47,235,667
1286,4465,25,411,49
4684,10099,47,235,652
2091,5246,14,370,30
6144,8090,52,36,200
1880,10264,39,235,478
6025,4853,42,235,578
7618,7317,44,235,834
8751,10009,49,124,7
1794,8810,49,124,7
718,3756,49,124,7
4285,107,49,124,8
11190,5832,49,124,7
5879,2043,14,370,38
202,3403,49,124,7
7218,91,49,124,7
3424,2501,49,124,7
4639,4744,49,124,7
10022,9803,49,124,7
3981,4044,49,124,7
10692,9953,49,124,7
2300,5236,49,124,7
5289,9502,49,124,112
1741,7956,62,397,1031
1278,6560,63,397,1077
6097,5667,64,397,635
9802,3081,14,370,38
688,6415,50,112,29
2831,7576,50,112,31
4332,777,50,112,59
8910,7565,50,112,61
3965,1483,50,120,168
5920,5966,58,36,479
7845,1697,50,112,193
3164,6544,50,120,363
9638,3424,50,116,135
5317,5268,50,112,28
9860,8575,14,370,40
8533,9431,50,112,28
9548,914,57,501,7
3367,8179,57,168,1
301,2544,50,112,25
3593,155,50,112,74
610,489,50,112,67
8805,9206,50,112,79
2379,7250,58,123,26
3108,6219,50,112,76
2666,3552,58,169,1
10682,8893,60,491,44
2154,1586,58,228,15
3873,1539,49,280,23
3500,4918,21,419,36
5823,4884,49,282,22
10121,1671,14,370,26
11653,2774,49,283,30
1594,4936,49,280,16
2782,1818,49,282,30
7569,7165,49,283,40
5707,4054,49,283,67
4362,7472,49,280,68
1115,3692,49,282,95
3579,4095,49,283,92
7508,6208,49,280,137
8408,4237,50,281,7
11201,6649,50,281,13
3639,1103,58,226,32
9000,9575,50,281,16
11103,201,50,281,109
2337,1829,50,284,35
11386,1098,50,281,32
8388,4576,50,281,44
5666,1755,50,281,65
1553,258,50,281,174
2887,9755,27,129,77
7374,8254,50,282,32
4346,9377,14,370,16
8525,2546,50,283,338
816,3146,60,503,30
4636,2940,60,503,31
8363,8631,60,22,219
9895,6897,60,36,231
763,2447,60,503,427
6242,8600,60,21,587
9834,2818,60,503,149
11343,2818,60,36,871
6619,6938,14,370,8
2647,3321,60,503,61
4377,5653,60,503,3
1,6978,60,21,521
7645,5393,60,21,130
10731,7354,59,434,58
9401,6365,60,21,152
7840,1458,14,370,6
6648,1567,59,58,34
9985,10293,59,58,63
8406,181,59,58,245
9702,6549,59,58,271
4841,6139,59,58,543
4167,6435,59,399,6
8324,5886,59,501,8
8259,10304,59,164,5
655,6803,51,290,12
4154,1339,51,291,26
532,1516,51,292,28
7687,6395,51,293,43
3827,2907,51,293,103
9256,3490,51,294,147
10275,8044,59,431,5
8375,7066,53,503,13
2544,844,60,500,4
10884,1791,60,493,21
842,8682,60,399,6
8090,5844,60,434,1
152,2273,59,226,50
1857,4763,59,226,51
7516,9193,53,503,21
3648,2456,53,503,69
3524,2588,51,290,25
6124,7819,51,292,30
6011,8868,51,292,338
6655,2693,51,290,54
2043,9517,52,300,338
8232,2779,52,36,2
8382,3871,53,36,2
4555,2819,52,36,871
6382,2566,53,36,871
10896,7452,53,47,498
6229,2147,52,245,59
10770,2125,52,36,200
7221,601,14,370,272
574,5190,49,250,50
7501,9061,49,250,61
8231,4461,49,250,180
4516,6947,49,250,167
2914,1670,49,250,239
503,5885,49,250,297
9602,3698,49,245,411
11407,8674,49,250,673
10566,244,14,370,156
391,1431,50,250,24
2712,718,50,250,69
10868,9896,50,250,262
7284,4735,63,493,21
10947,3126,64,493,28
7168,2291,51,246,121
3844,7180,51,246,211
559,9208,49,250,75
3615,6352,49,250,70
6995,2192,49,250,427
838,2883,50,246,131
5061,226,50,246,183
7137,804,50,246,281
5018,7449,50,246,450
11204,1521,50,246,584
963,9947,50,246,79
3815,434,50,246,133
6601,7103,50,246,472
8061,2173,58,245,73
4397,1796,58,245,153
1570,7711,58,245,441
2827,8543,41,128,4
6991,9651,52,305,57
1723,9677,52,305,103
3428,9487,52,305,140
6149,8583,52,305,256
4528,829,52,305,424
710,6158,52,305,412
806,7858,52,249,37
6911,1898,52,249,108
3479,7661,52,249,158
3596,5352,52,249,192
7156,1643,52,249,295
1475,5935,52,249,244
6621,655,52,249,449
7331,3328,52,249,825
3358,7931,52,245,367
4324,365,52,226,3
2311,503,53,247,177
3972,5311,53,247,544
3921,65,53,247,264
1363,5275,53,247,545
8621,8726,53,247,537
8347,3203,52,305,302
8426,2594,52,305,223
3836,2420,53,105,108
4963,2611,53,47,498
7779,2611,53,47,299
812,2611,53,47,200
7791,5946,53,47,200
9488,3377,50,304,68
2866,5273,50,304,166
10711,2508,50,304,32
11458,6413,50,304,42
2169,8847,50,304,472
4567,3118,50,304,114
1765,5046,50,304,850
3340,7583,50,304,477
9202,8692,50,304,62
2656,4192,50,304,61
10918,3294,50,304,109
11382,3317,50,304,18
3748,9168,50,304,23
44,4212,23,416,62
3769,4076,48,196,15
5390,2859,14,370,17
1367,4307,14,370,17
2561,6807,47,433,31
7476,4113,14,370,23
4880,8580,48,196,28
7480,7790,14,370,23
9293,2515,48,196,24
1056,1202,49,36,255
691,4076,48,196,15
53,10209,14,370,109
49,7806,14,370,109
4578,4950,14,370,34
516,5756,14,370,34
3376,8744,48,196,50
9333,2244,48,196,39
7935,563,48,196,15
8412,106,48,196,49
5106,3517,53,503,79
5571,1143,14,370,22
826,6818,14,370,22
7007,1446,55,503,45
7999,5251,27,129,187
10132,8856,14,370,20
5588,8700,14,370,20
5649,4796,56,21,73
407,6232,56,21,85
9678,9157,58,245,563
1219,6917,58,245,628
8538,5866,58,245,976
11279,3563,51,487,190
8819,2586,24,416,60
2624,9692,51,487,219
685,1070,14,370,4
6110,3357,51,487,358
3280,6082,52,487,81
6157,4106,52,487,173
6559,2490,52,487,297
3645,9655,52,487,484
6263,4119,52,487,237
1980,8961,52,287,57
4747,1071,52,287,132
8255,2199,59,245,64
4394,3428,59,245,280
6085,5001,59,245,464
3649,3602,53,341,28
9535,1357,53,341,28
8885,6099,53,341,28
1539,5161,27,129,172
495,8936,14,370,44
2658,6500,53,499,13
7511,8170,53,499,22
1701,3781,53,341,28
2044,1038,53,341,28
2078,6672,53,341,28
5638,1220,14,370,44
5774,7143,53,203,219
11595,7721,52,203,162
7335,1229,52,203,163
1519,982,53,203,278
6315,9871,53,203,613
6951,10055,52,204,647
1174,624,53,203,607
4446,710,14,370,17
2980,5601,54,37,210
7306,2448,54,39,379
9039,5823,54,40,361
2150,1047,54,39,576
1855,497,54,41,599
3292,3180,54,37,842
6369,6071,56,60,24
5187,3097,56,54,35
2195,7291,57,56,28
1234,4586,56,57,30
9090,5348,23,415,46
9314,885,14,370,9
6567,4105,53,203,42
4177,7567,53,203,34
1924,346,53,203,37
7650,1140,53,23,16
9701,9319,47,441,40
5068,1381,25,396,338
9126,942,53,21,37
9765,949,14,370,20
3301,4188,53,60,22
5629,9172,53,57,31
5119,1759,55,25,68
9221,9810,55,25,0
8614,9864,55,25,0
9724,771,55,30,77
6816,7482,55,31,77
9645,8871,55,23,76
10944,2319,53,36,1019
3895,4851,47,441,39
2210,8388,25,415,66
4871,857,14,370,8
8883,4159,52,213,24
10052,4719,52,222,16
312,1466,52,222,17
6790,1290,52,222,17
11537,5391,52,222,7
3696,7582,52,222,12
3047,2102,52,222,13
6358,7138,52,222,9
8439,3037,52,222,17
4790,7638,52,222,13
100,5700,52,222,23
1792,5676,52,222,15
8957,4208,52,222,13
7493,7662,52,222,18
10294,9715,52,222,13
3068,1866,52,222,16
1259,3220,52,222,12
8628,7203,52,222,9
3647,1419,52,222,13
2926,7948,52,222,13
3042,3927,52,222,19
1673,9295,52,222,7
10881,263,52,222,19
7367,2354,52,222,21
8704,705,52,222,16
6887,7854,47,441,48
2392,6908,27,129,193
206,7920,14,370,8
2238,7905,27,129,177
5765,1698,55,62,17
8546,8925,55,59,18
542,4235,55,54,38
5413,5060,55,57,28
5096,9158,55,37,206
6392,683,47,441,111
7900,6745,15,370,21
9439,5471,53,197,3
4726,4573,15,370,21
5730,7300,53,197,3
647,10091,53,197,3
11272,10106,53,197,3
472,8106,53,197,3
1187,2397,53,197,3
7199,9115,54,119,28
6271,832,54,119,22
11444,1218,54,119,24
1440,5882,47,441,90
8591,6529,55,41,304
7805,10024,55,42,942
7740,1987,55,38,543
11631,9561,55,42,707
3334,1450,55,43,901
6237,5962,55,39,759
238,9582,47,441,90
8955,2296,54,503,109
8852,2973,54,503,5
10611,3947,54,503,90
658,5364,47,441,168
1016,2330,27,129,341
983,7746,47,441,350
10599,4649,55,271,1049
1213,5090,55,271,393
3651,3668,55,503,19
3289,4714,55,503,40
7035,9251,47,441,413
5253,5129,55,60,26
9078,9653,55,57,23
7373,916,56,38,629
7167,3976,56,39,193
6425,7985,56,44,271
2552,4222,56,42,518
5016,4832,56,45,973
8844,4031,56,39,706
8712,991,56,49,772
591,6113,59,262,2
8719,5191,60,486,4
10853,2621,60,407,12
2548,10041,59,262,2
11432,7079,60,434,31
660,9752,60,177,3
10248,5487,60,177,3
1882,8474,59,157,2
8878,6196,59,245,3
3568,927,35,442,1
2858,10270,59,500,0
8587,669,63,564,7
7161,550,60,565,6
1685,6357,59,496,4
630,2723,59,496,4
4137,5107,60,493,5
10877,6374,60,500,0
